,album_title,track_specific_info,version_ids,has_track_specific_info_in_release_credits,title,track_artist,album,labels,release_year,instruments,genre,format,countries_of_release,catalog_numbers,requires_manual_check,id_str,url,position,release_id,duration
795,Songs In The Key Of Life,"Keyboards -> tracks: 4, 2-1, 2-2, 1-11","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Ebony Eyes,Stevie Wonder,Songs In The Key Of Life,Tamla,0,Keyboards,Funk / Soul,CD,US,"TCD 6115 Vol. 2, TCD 6115 Vol. 1",True,Ebony Eyes in Songs In The Key Of Life,https://www.discogs.com/release/11869167-Stevie-Wonder-Songs-In-The-Key-Of-Life,1-12,11869167,
796,Songs In The Key Of Life,"Keyboards -> tracks: A4, C1, C2, E1","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Ebony Eyes,Stevie Wonder,Songs In The Key Of Life,Tamla,1976,Keyboards,Funk / Soul,"Vinyl, All Media",US,T13-340C2,True,Ebony Eyes in Songs In The Key Of Life,https://www.discogs.com/release/355233-Stevie-Wonder-Songs-In-The-Key-Of-Life,E2,355233,4:10
797,Songs In The Key Of Life,"Keyboards -> tracks: A4, C1, C2, E1","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Ebony Eyes,Stevie Wonder,Songs In The Key Of Life,Motown,1976,Keyboards,Funk / Soul,Vinyl,Australia,STMA 7006/2,True,Ebony Eyes in Songs In The Key Of Life,https://www.discogs.com/release/2650744-Stevie-Wonder-Songs-In-The-Key-Of-Life,E2,2650744,4:10
798,Songs In The Key Of Life,"Keyboards [Uncredited] -> tracks: A4, C1 to C2, D3","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Ebony Eyes,Stevie Wonder,Songs In The Key Of Life,Tamla,1976,Keyboards [Uncredited],Funk / Soul,Cassette,US,"T15 340 EC, T15-340-EC",True,Ebony Eyes in Songs In The Key Of Life,https://www.discogs.com/release/7961005-Stevie-Wonder-Songs-In-The-Key-Of-Life,C5,7961005,
799,Songs In The Key Of Life,"Keyboards -> tracks: 1-4, 2-1, 2-2, 2-8","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Ebony Eyes,Stevie Wonder,Songs In The Key Of Life,Motown,1992,Keyboards,Funk / Soul,CD,Japan,POCT-1812/3,True,Ebony Eyes in Songs In The Key Of Life,https://www.discogs.com/release/4717885-Stevie-Wonder-Songs-In-The-Key-Of-Life,1-12,4717885,4:08
800,Songs In The Key Of Life,"Keyboards -> tracks: 1.04, 2.01, 2.02, 2.08","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Ebony Eyes,Stevie Wonder,Songs In The Key Of Life,Motown,2000,Keyboards,Funk / Soul,CD,Europe,157 582-2,True,Ebony Eyes in Songs In The Key Of Life,https://www.discogs.com/release/4010870-Stevie-Wonder-Songs-In-The-Key-Of-Life,2.09,4010870,4:08
801,Songs In The Key Of Life,"Keyboards -> tracks: 4,11,12,18","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Ebony Eyes,Stevie Wonder,Songs In The Key Of Life,Motown,2013,Keyboards,Funk / Soul,Blu-ray,France,0600753406403,True,Ebony Eyes in Songs In The Key Of Life,https://www.discogs.com/release/6606878-Stevie-Wonder-Songs-In-The-Key-Of-Life,19,6606878,4:10
802,Songs In The Key Of Life,"Keyboards -> tracks: 1-4, 1-11, 2-1, 2-2","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Have A Talk With God,Stevie Wonder,Songs In The Key Of Life,Motown,0,Keyboards,Funk / Soul,CD,US,3746303402,True,Have A Talk With God in Songs In The Key Of Life,https://www.discogs.com/release/10269087-Stevie-Wonder-Songs-In-The-Key-Of-Life,1-2,10269087,2:43
803,Songs In The Key Of Life,"Keyboards -> tracks: 4, 2-1, 2-2, 1-11","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Have A Talk With God,Stevie Wonder,Songs In The Key Of Life,Tamla,0,Keyboards,Funk / Soul,CD,US,"TCD 6115 Vol. 2, TCD 6115 Vol. 1",True,Have A Talk With God in Songs In The Key Of Life,https://www.discogs.com/release/11869167-Stevie-Wonder-Songs-In-The-Key-Of-Life,1-2,11869167,2:42
804,Songs In The Key Of Life,"Keyboards -> tracks: A4, C1, C2, E1","10990080, 11728384, 21736450, 2608143, 12518426, 9129498, 6606878, 15534624, 8214561, 12748837, 2102311, 13387310, 13372463, 23290928, 3208752, 20168248, 4858424, 7562297, 3795010, 8873028, 4700746, 5797962, 2886224, 11477586, 12970578, 5792853, 12357207, 14380632, 2650711, 11555422, 7158366, 559203, 750182, 4741223, 11477096, 4215405, 6109805, 3421807, 11516017, 1073269, 4966518, 16917111, 764024, 13338744, 21836410, 2650744, 14515835, 10348669, 10892412, 6106239, 5193855, 860807, 2127498, 11964045, 10753682, 13643421, 3397791, 2867360, 22994081, 10608804, 12154536, 10374313, 8787116, 1673901, 15564462, 10796205, 14456496, 13945009, 11859116, 3323059, 3616948, 21440695, 3869881, 2430139, 1379005, 15888576, 10427586, 2321605, 10105541, 15379659, 3989195, 6002897, 6648020, 10417366, 12418263, 13253849, 17006811, 9988831, 7811810, 20332771, 16610532, 11751657, 8209134, 14830835, 5316340, 12267766, 691448, 7484669, 7563522, 15429379, 9180932, 23107844, 21742855, 15738631, 20494090, 12985100, 4378893, 11760911, 11868433, 11505939, 14295827, 11183893, 1905427, 8419607, 4079380, 19989268, 4055323, 4083486, 9895200, 6800672, 327970, 7530275, 467236, 10547496, 21980461, 19509550, 5808942, 4993840, 10062132, 10529590, 7100729, 3449145, 4717885, 466755, 11681092, 6868805, 5762377, 16369485, 16688466, 6643029, 4553046, 1846615, 1999193, 3649372, 2785630, 9576286, 18200929, 1912673, 8920419, 5814628, 15989096, 7082857, 10343786, 7246696, 8884076, 8189292, 19700074, 15268203, 13169522, 11446130, 4010870, 4731255, 168314, 14319484, 16572798, 16751487, 9863038, 6079361, 22271872, 18128257, 21822340, 6481797, 4364679, 11122578, 7020949, 266650, 7990173, 2489245, 356253, 171936, 355233, 11771808, 10269087, 8792693, 11565990, 20557222, 556456, 11804073, 7961005, 4507054, 1424815, 7907757, 5454771, 10899891, 1505715, 9564597, 12392887, 5276088, 9250234, 4507069, 8219582, 12631998, 11909568, 11701184, 20588995, 16113604, 1616326, 19846087, 3812296, 21836230, 5415885, 9911757, 23287247, 15945169, 14104018, 3812306, 15354838, 2927062, 4507606, 1780183, 10192347, 2512349, 7687649, 13337057, 8783843, 12184549, 14963693, 4720110, 10722797, 11869167, 20104693, 18476536, 1789946, 14521853",True,Have A Talk With God,Stevie Wonder,Songs In The Key Of Life,Tamla,1976,Keyboards,Funk / Soul,"Vinyl, All Media",US,T13-340C2,True,Have A Talk With God in Songs In The Key Of Life,https://www.discogs.com/release/355233-Stevie-Wonder-Songs-In-The-Key-Of-Life,A2,355233,2:42
